1.3601,0,0,0,0,0
1.3801,0,0,0,0,0
1.40016,0,0,0,0,0
1.42011,0,0,0,0,0
1.44012,0,0,0,0,0
1.46015,0,0,0,0,0
1.4801,0,0,0,0,0
1.5001,0,0,0,0,0
1.52012,0,0,0,0,0
1.5402,0,0,0,0,0
1.56011,0,0,0,0,0
1.5801,0,0,0,0,0
1.60011,0,0,0,0,0
1.62011,0,0,0,0,0
1.64009,0,0,0,0,0
1.66035,0,0,0,0,0
1.68013,0,0,0,0,0
1.70013,0,0,0,0,0
1.72012,0,0,0,0,0
1.74012,0,0,0,0,0
1.7601,0,0,0,0,0
1.7801,0,0,0,0,0
1.80014,0,0,0,0,0
1.8201,0,0,0,0,0
1.8401,0,0,0,0,0
1.86018,0,0,0,0,0
1.88012,0,0,0,0,0
1.90014,0,0,0,0,0
1.92015,0,0,0,0,0
1.94015,0,0,0,0,0
1.96013,0,0,0,0,0
1.9801,0,0,0,0,0
2.00013,0,0,0,0,0
2.02015,0,0,0,0,0
2.04012,0,0,0,0,0
2.06012,0,0,0,0,0
2.08014,0,0,0,0,0
2.10012,0,0,0,0,0
2.12082,0,0,0,0,0
2.14012,0,0,0,0,0
2.16013,0,0,0,0,0
2.18013,0,0,0,0,0
2.20012,0,0,0,0,0
2.22011,0,0,0,0,0
2.24011,0,0,0,0,0
2.26012,0,0,0,0,0
2.28012,0,0,0,0,0
2.30012,0,0,0,0,0
2.32012,0,0,0,0,0
2.34014,0,0,0,0,0
2.36016,0,0,0,0,0
2.38012,0,0,0,0,0
2.40012,0,0,0,0,0
2.42015,0,0,0,0,0
2.44015,0,0,0,0,0
2.46013,0,0,0,0,0
2.48013,0,0,0,0,0
2.50012,0,0,0,0,0
2.52017,0,0,0,0,0
2.54012,0,0,0,0,0
2.56011,0,0,0,0,0
2.5802,0,0,0,0,0
2.60013,0,0,0,0,0
2.62014,0,0,0,0,0
2.64014,0,0,0,0,0
2.66019,0,0,0,0,0
2.68011,0,0,0,0,0
2.70067,0,0,0,0,0
2.72013,0,0,0,0,0
2.74012,0,0,0,0,0
2.76013,0,0,0,0,0
2.78013,0,0,0,0,0
2.80014,0,0,0,0,0
2.82016,0,0,0,0,0
2.84013,0,0,0,0,0
2.86013,0,0,0,0,0
2.88011,0,0,0,0,0
2.9001,0,0,0,0,0
2.92015,0,0,0,0,0
2.94012,0,0,0,0,0
2.96016,0,0,0,0,0
2.98011,0,0,0,0,0
3.00012,0,0,0,0,0
3.02016,-2,2,0,0,0
3.04012,-2,2,0.000236946,0,0
3.06018,-2,2,0.00117325,0,0
3.08012,-2,2,0.00243032,0,0
3.10014,-2,2,0.00395372,0,0
3.12018,-2,2,0.00541794,0,0
3.1401,-2,2,0.00692948,0,0
3.16012,-2,2,0.00863895,0,0
3.18012,-2,2,0.0102785,0,0
3.20017,-2,2,0.0120129,0,0
3.22009,-2,2,0.0135779,0,0
3.24012,-2,2,0.0151449,0,0
3.2601,-2,2,0.0168872,0,0
3.2802,-2,2,0.0185431,0,0
3.30028,-2,2,0.0202866,0,0
3.32012,-2,2,0.0218558,0,0
3.34012,-2,2,0.0234252,0,0
3.36016,-2,2,0.0251689,0,0
3.38012,-2,2,0.0268255,0,0
3.40009,-2,2,0.0285694,0,0
3.42012,-2,2,0.0301388,0,0
3.44011,-2,2,0.0317083,0,0
3.46017,-2,2,0.0334521,0,0
3.48014,-2,2,0.0351087,0,0
3.5001,-2,2,0.0368526,0,0
3.52012,-2,2,0.038422,0,0
3.54019,-2,2,0.0399915,0,0
3.56011,-2,2,0.0417353,0,0
3.58019,-2,2,0.0433919,0,0
3.60012,-2,2,0.0451358,0,0
3.62023,-2,2,0.0467052,0,0
3.64014,-2,2,0.0482747,0,0
3.66013,-2,2,0.0500185,0,0
3.68014,-2,2,0.0516751,0,0
3.70013,-2,2,0.053419,0,0
3.72013,-2,2,0.0549884,0,0
3.74012,-2,2,0.0565579,0,0
3.76013,-2,2,0.0583017,0,0
3.78015,-2,2,0.0599584,0,0
3.80012,-2,2,0.0617022,0,0
3.82017,-2,2,0.0633588,0,0
3.84018,-2,2,0.0649283,0,0
3.86014,-2,2,0.0666721,0,0
3.88014,-2,2,0.0683288,0,0
3.90014,-2,2,0.0700726,0,0
3.92017,-2,2,0.071642,0,0
3.94016,-2,2,0.0732115,0,0
3.96018,-2,2,0.0749553,0,0
3.98014,-2,2,0.076612,0,0
4.00013,-2,2,0.0783558,0,0
4.02019,-2,2,0.0799252,0,0
4.04021,-2,2,0.0814947,0,0
4.06013,-2,2,0.0832385,0,0
4.08014,-2,2,0.0848952,0,0
4.10018,-2,2,0.086639,0,0
4.12014,-2,2,0.0882956,0,0
4.14019,-2,2,0.0898651,0,0
4.16014,-2,2,0.0916089,0,0
4.18016,-2,2,0.0932656,0,0
4.20014,-2,2,0.0950094,0,0
4.22014,-2,2,0.0965789,0,0
4.24016,-2,2,0.0981483,0,0
4.26023,-2,2,0.0998921,0,0
4.28041,0,0,0.101549,0,0
4.30022,1,1,0.102952,0,0
4.32015,1,1,0.10363,-9.89158e-06,0.000273634
4.34017,1,1,0.104001,-7.10176e-05,0.00131705
4.36017,1,1,0.104222,-0.000194355,0.00328767
4.38014,1,1,0.104328,-0.000343641,0.00569394
4.40014,1,1,0.104391,-0.000546404,0.00896957
4.42014,1,1,0.104423,-0.000757719,0.0123844
4.44017,1,1,0.104442,-0.000992544,0.0161804
4.46017,1,1,0.104454,-0.00124773,0.0203066
4.48015,1,1,0.104465,-0.00153617,0.0249718
4.50017,1,1,0.104475,-0.00185797,0.0301781
4.52015,1,1,0.104485,-0.00216128,0.0350864
4.54014,1,1,0.104496,-0.00247573,0.0401767
4.56015,1,1,0.10451,-0.00283637,0.0460164
4.58016,1,1,0.104525,-0.00318839,0.0517184
4.60017,1,1,0.104544,-0.00356736,0.0578593
4.62017,1,1,0.104563,-0.00391476,0.0634907
4.64019,1,1,0.104584,-0.0042673,0.0692076
4.6602,1,1,0.10461,-0.00466416,0.0756461
4.68016,1,1,0.104635,-0.00500515,0.0811806
4.70015,1,1,0.104668,-0.0054303,0.0880846
4.72016,1,1,0.104699,-0.00579765,0.0940534
4.74015,1,1,0.104731,-0.0061467,0.0997277
4.76017,1,1,0.104768,-0.00653887,0.106107
4.78013,1,1,0.104809,-0.00693287,0.11252
4.80016,1,1,0.104854,-0.00734923,0.119302
4.82014,1,1,0.104898,-0.00772513,0.125429
4.84013,1,1,0.104944,-0.00810193,0.131576
4.86013,1,1,0.104998,-0.00852146,0.138425
4.88017,1,1,0.105049,-0.00889963,0.144604
4.90014,1,1,0.105108,-0.00932032,0.151484
4.9202,1,1,0.105165,-0.00969927,0.157688
4.94015,1,1,0.105223,-0.0100784,0.163901
4.96014,1,1,0.105291,-0.0104998,0.170813
4.98011,1,1,0.105359,-0.0109002,0.177387
5.00015,1,1,0.105433,-0.0113215,0.184315
5.02014,1,1,0.105502,-0.0117006,0.190555
5.04016,1,1,0.105573,-0.0120796,0.196799
5.06016,1,1,0.105651,-0.0124793,0.203394
5.08013,1,1,0.105736,-0.0128997,0.21034
5.10013,1,1,0.105824,-0.0133197,0.217289
5.12013,1,1,0.105901,-0.0136764,0.223199
5.14013,1,1,0.105985,-0.0140537,0.229458
5.16014,1,1,0.106081,-0.0144724,0.236414
5.18013,1,1,0.106175,-0.0148696,0.243024
5.20023,1,1,0.106277,-0.0152872,0.249984
5.22013,1,1,0.106371,-0.0156624,0.256249
5.24022,1,1,0.106468,-0.0160371,0.262515
5.26012,1,1,0.106572,-0.016432,0.26913
5.28016,1,1,0.106685,-0.016847,0.276094
5.30013,1,1,0.1068,-0.0172613,0.283058
5.32014,1,1,0.106901,-0.0176128,0.288979
5.34017,1,1,0.107016,-0.0180049,0.295596
5.36012,1,1,0.107139,-0.018417,0.302563
5.38016,1,1,0.10726,-0.0188076,0.309181
5.40014,1,1,0.107389,-0.0192179,0.316148
5.42014,1,1,0.107508,-0.0195864,0.322419
5.44014,1,1,0.107629,-0.0199542,0.328689
5.46014,1,1,0.107766,-0.020362,0.335657
5.48014,1,1,0.107892,-0.0207282,0.341928
5.50012,1,1,0.108035,-0.0211341,0.348896
5.52013,1,1,0.108166,-0.0214986,0.355168
5.54014,1,1,0.108291,-0.0218421,0.361091
5.56012,1,1,0.108442,-0.0222453,0.368059
5.58039,1,1,0.108587,-0.0226273,0.374679
5.60014,1,1,0.108743,-0.0230284,0.381648
5.62015,1,1,0.108886,-0.0233884,0.387919
5.64014,1,1,0.109031,-0.0237475,0.394191
5.66016,1,1,0.109186,-0.0241256,0.400812
5.68008,1,1,0.109344,-0.0245027,0.407432
5.70011,1,1,0.109513,-0.0248985,0.414401
5.72014,1,1,0.109677,-0.0252733,0.421021
5.74015,1,1,0.109825,-0.0256078,0.426945
5.76013,1,1,0.110001,-0.0260002,0.433913
5.78012,1,1,0.110172,-0.0263719,0.440534
5.80014,1,1,0.110354,-0.0267618,0.447503
5.82014,1,1,0.110529,-0.0271311,0.454123
5.84014,1,1,0.110697,-0.0274799,0.460395
5.86015,1,1,0.110887,-0.0278662,0.467364
5.88032,1,1,0.11107,-0.0282319,0.473985
5.90015,1,1,0.111265,-0.0286156,0.480954
5.92014,1,1,0.111432,-0.0289406,0.486878
5.94014,1,1,0.111612,-0.0292837,0.49315
5.96016,1,1,0.111804,-0.0296446,0.49977
5.98014,1,1,0.111999,-0.0300042,0.506391
6.00013,1,1,0.112206,-0.0303814,0.51336
6.02014,1,1,0.112395,-0.0307196,0.519632
6.04016,1,1,0.112554,-0.0310005,0.524859
6.06014,1,1,0.112779,-0.0313924,0.532176
6.0802,1,1,0.112985,-0.0317455,0.538797
6.10016,1,1,0.113193,-0.0320973,0.545417
6.12012,1,1,0.113381,-0.0324108,0.551341
6.14014,1,1,0.113583,-0.0327416,0.557613
6.16014,1,1,0.113809,-0.0331077,0.564582
6.18014,1,1,0.114015,-0.0334357,0.570854
6.20017,1,1,0.114246,-0.0337988,0.577823
6.22015,1,1,0.114445,-0.034106,0.583747
6.24013,1,1,0.114657,-0.0344301,0.590019
6.26019,1,1,0.114895,-0.0347886,0.596988
6.28013,1,1,0.115123,-0.0351277,0.603608
6.30013,1,1,0.115366,-0.035483,0.610578
6.32013,1,1,0.115587,-0.0358012,0.61685
6.34014,1,1,0.115809,-0.0361181,0.623122
6.36011,1,1,0.116059,-0.0364686,0.630091
6.38012,1,1,0.116299,-0.0367999,0.636711
6.40018,1,1,0.116553,-0.0371469,0.64368
6.42015,1,1,0.116772,-0.0374404,0.649604
6.44021,1,1,0.117005,-0.0377499,0.655876
6.46013,1,1,0.117253,-0.0380749,0.662497
6.48013,1,1,0.117489,-0.0383813,0.668769
6.50039,1,1,0.117755,-0.03872,0.675738
6.52017,1,1,0.117996,-0.0390232,0.68201
6.54015,1,1,0.118239,-0.0393249,0.688282
6.56023,1,1,0.118511,-0.0396583,0.695251
6.58017,1,1,0.118771,-0.0399733,0.701872
6.60012,1,1,0.119048,-0.040303,0.708841
6.62017,1,1,0.119299,-0.0405981,0.715113
6.64015,1,1,0.119552,-0.0408916,0.721385
6.66014,1,1,0.119835,-0.0412159,0.728354
6.68015,1,1,0.120091,-0.041506,0.734626
6.70017,1,1,0.12035,-0.0417945,0.740898
6.72015,1,1,0.120595,-0.0420655,0.746822
6.74015,1,1,0.120799,-0.0422876,0.7517
6.76015,1,1,0.121091,-0.0426031,0.758669
6.78014,1,1,0.121357,-0.0428854,0.764941
6.80015,1,1,0.121639,-0.0431815,0.771562
6.82015,1,1,0.121907,-0.0434602,0.777834
6.84014,1,1,0.122178,-0.0437373,0.784106
6.86011,1,1,0.122481,-0.0440432,0.791075
6.88013,1,1,0.12277,-0.0443318,0.797696
6.90014,1,1,0.123077,-0.0446336,0.804665
6.92016,1,1,0.123355,-0.0449033,0.810937
6.94014,1,1,0.123635,-0.0451713,0.817209
6.96037,1,1,0.123932,-0.0454522,0.82383
6.98015,1,1,0.124231,-0.0457312,0.83045
7.00014,1,1,0.124531,-0.0460082,0.837071
7.02015,1,1,0.124818,-0.0462688,0.843343
7.04014,1,1,0.12509,-0.0465133,0.849267
7.0602,1,1,0.125396,-0.0467846,0.855887
7.0802,1,1,0.125687,-0.0470397,0.862159
7.10015,1,1,0.125997,-0.047307,0.86878
7.12012,1,1,0.126291,-0.0475584,0.875052
7.14014,1,1,0.126571,-0.0477941,0.880976
7.16015,1,1,0.126902,-0.0480693,0.887945
7.18015,1,1,0.127218,-0.0483285,0.894565
7.20012,1,1,0.127536,-0.0485857,0.901186
7.22015,1,1,0.127838,-0.0488274,0.907458
7.24016,1,1,0.128143,-0.0490672,0.91373
7.26012,1,1,0.128482,-0.0493314,0.920699
7.28075,1,1,0.12879,-0.0495671,0.926971
7.30014,1,1,0.129133,-0.0498268,0.93394
7.32014,1,1,0.12946,-0.0500712,0.940561
7.34015,1,1,0.129772,-0.0503008,0.946833
7.36012,1,1,0.130103,-0.050541,0.953454
7.38012,1,1,0.130401,-0.0507541,0.959377
7.40012,1,1,0.130752,-0.0510025,0.966346
7.42015,1,1,0.13107,-0.0512239,0.972618
7.44019,1,1,0.131371,-0.0514313,0.978542
7.46015,1,1,0.131727,-0.0516729,0.985511
7.48014,1,1,0.132031,-0.0518763,0.991435
7.50016,1,1,0.13239,-0.0521133,0.998404
7.52014,1,1,0.132679,-0.0523012,1.00398
7.54014,1,1,0.133005,-0.0525105,1.01025
7.56017,1,1,0.133368,-0.0527407,1.01722
7.58014,1,1,0.133697,-0.0529457,1.02349
7.60014,1,1,0.134064,-0.0531711,1.03046
7.62018,1,1,0.134395,-0.0533718,1.03673
7.64013,1,1,0.134709,-0.0535594,1.04266
7.66011,1,1,0.13508,-0.0537777,1.04963
7.68015,1,1,0.135434,-0.0539827,1.05625
7.70016,1,1,0.135807,-0.0541959,1.06322
7.72011,1,1,0.136107,-0.0543647,1.06879
7.74015,1,1,0.136446,-0.0545525,1.07506
7.76013,1,1,0.136824,-0.0547587,1.08203
7.78014,1,1,0.137165,-0.054942,1.0883
7.80018,1,1,0.137526,-0.0551331,1.09492
7.82017,1,1,0.137851,-0.0553021,1.10085
7.84163,1,1,0.138176,-0.0554692,1.10677
7.86017,1,1,0.13856,-0.0556633,1.11374
7.88023,1,1,0.138888,-0.0558262,1.11966
7.90016,1,1,0.139255,-0.056006,1.12629
7.92013,1,1,0.139585,-0.0561647,1.13221
7.94023,1,1,0.139935,-0.0563307,1.13848
7.96017,1,1,0.140286,-0.0564944,1.14475
7.98017,1,1,0.140638,-0.056656,1.15103
8.00013,1,1,0.14101,-0.0568242,1.15765
8.02015,1,1,0.141364,-0.0569812,1.16392
8.04012,1,1,0.141719,-0.057136,1.17019
8.06012,1,1,0.142115,-0.0573053,1.17716
8.08015,1,1,0.142452,-0.0574471,1.18308
8.10013,1,1,0.14285,-0.0576114,1.19005
8.12011,1,1,0.143189,-0.0577488,1.19598
8.14014,1,1,0.143569,-0.0579,1.2026
8.16016,1,1,0.14397,-0.0580565,1.20957
8.18017,1,1,0.144331,-0.0581949,1.21584
8.20014,1,1,0.144714,-0.0583386,1.22246
8.22011,1,1,0.145098,-0.0584797,1.22908
8.24014,1,1,0.145442,-0.0586038,1.235
8.26013,1,1,0.145848,-0.0587472,1.24197
8.2818,1,1,0.146214,-0.0588738,1.24824
8.30012,1,1,0.146642,-0.0590187,1.25556
8.32011,1,1,0.147009,-0.0591403,1.26183
8.34019,1,1,0.147378,-0.0592596,1.26811
8.36017,1,1,0.147788,-0.0593895,1.27507
8.38018,1,1,0.148179,-0.0595103,1.28169
8.4001,1,1,0.148591,-0.0596346,1.28866
8.42017,1,1,0.148962,-0.059744,1.29494
8.44016,1,1,0.149314,-0.0598452,1.30086
8.46015,1,1,0.149728,-0.0599615,1.30783
8.48013,1,1,0.150123,-0.0600694,1.31445
8.50016,1,1,0.150538,-0.0601802,1.32142
8.52012,1,1,0.150913,-0.0602773,1.32769
8.54019,1,1,0.151289,-0.0603722,1.33396
8.56012,1,1,0.151707,-0.0604748,1.34093
8.58011,1,1,0.152104,-0.0605696,1.34755
8.60018,1,1,0.152524,-0.0606665,1.35452
8.62015,1,1,0.152902,-0.0607512,1.36079
8.64016,1,1,0.15328,-0.0608335,1.36707
8.66017,1,1,0.153701,-0.0609223,1.37403
8.68018,1,1,0.154039,-0.0609911,1.37961
8.70015,1,1,0.154482,-0.0610786,1.38693
8.72016,1,1,0.154862,-0.0611511,1.3932
8.7402,1,1,0.155222,-0.0612173,1.39912
8.76013,1,1,0.155667,-0.0612961,1.40644
8.78029,1,1,0.15607,-0.0613647,1.41306
8.80013,1,1,0.156495,-0.0614339,1.42003
8.82008,1,1,0.156835,-0.0614872,1.42561
8.84015,1,1,0.157197,-0.0615417,1.43153
8.86011,1,1,0.157623,-0.0616031,1.4385
8.88012,1,1,0.158006,-0.0616559,1.44477
8.90012,1,1,0.158412,-0.0617089,1.45139
8.92011,1,1,0.158796,-0.0617567,1.45766
8.94014,1,1,0.159181,-0.061802,1.46393
8.96013,1,1,0.159608,-0.0618496,1.4709
8.98015,1,1,0.160015,-0.061892,1.47752
9.00013,1,1,0.160443,-0.0619338,1.48449
9.02012,1,1,0.160829,-0.0619688,1.49077
9.04012,1,1,0.161215,-0.0620014,1.49704
9.06046,1,1,0.161601,-0.0620316,1.50331
9.08014,1,1,0.161987,-0.0620594,1.50958
9.10016,1,1,0.162417,-0.0620874,1.51655
9.12016,0,0,0.162804,-0.06211,1.52282
9.14016,-2,2,0.163161,-0.0621288,1.52851
9.16014,-2,2,0.163536,-0.0618058,1.53432
9.18016,-2,2,0.163859,-0.0608662,1.53905
9.20016,-2,2,0.164147,-0.0595932,1.54313
9.22013,-2,2,0.1644,-0.0581429,1.54663
9.24017,-2,2,0.16461,-0.0566807,1.5495
9.26015,-2,2,0.164803,-0.0550867,1.55212
9.28013,-2,2,0.16497,-0.0534643,1.55438
9.30013,-2,2,0.165121,-0.0517403,1.55642
9.32014,-2,2,0.165239,-0.0501808,1.558
9.34013,-2,2,0.165343,-0.0486172,1.55937
9.36015,-2,2,0.165442,-0.0468772,1.56068
9.38014,-2,2,0.165519,-0.0453099,1.5617
9.40014,-2,2,0.165594,-0.0435675,1.56267
9.4202,-2,2,0.165653,-0.0419989,1.56342
9.44016,-2,2,0.165701,-0.0405172,1.56404
9.46018,-2,2,0.165749,-0.038861,1.56464
9.48013,-2,2,0.16579,-0.0372046,1.56516
9.50014,-2,2,0.165828,-0.035461,1.56563
9.52016,-2,2,0.165859,-0.0338918,1.56599
9.54015,-2,2,0.165885,-0.0323224,1.56631
9.56046,-2,2,0.165911,-0.0305787,1.56661
9.58015,-2,2,0.165932,-0.0290093,1.56684
9.60032,-2,2,0.165951,-0.0273528,1.56705
9.62017,-2,2,0.165967,-0.0258706,1.56722
9.64012,-2,2,0.165981,-0.0243884,1.56736
9.66021,-2,2,0.165995,-0.0228189,1.5675
9.68014,-2,2,0.166007,-0.0212495,1.56761
9.70021,-2,2,0.166019,-0.0195057,1.56772
9.72051,-2,2,0.166029,-0.0180235,1.56781
9.74088,-2,2,0.166038,-0.0164541,1.56788
9.76014,-2,2,0.166047,-0.0147102,1.56795
9.78014,-2,2,0.166055,-0.0130536,1.56801
9.80017,-2,2,0.166064,-0.0113098,1.56806
9.82016,-2,2,0.16607,-0.00982756,1.5681
9.84014,-2,2,0.166076,-0.00825812,1.56814
9.86013,-2,2,0.166083,-0.0065143,1.56817
9.88016,-2,2,0.166089,-0.00485766,1.5682
9.90012,-2,2,0.166095,-0.00311384,1.56823
9.92014,-2,2,0.1661,-0.0015444,1.56825
9.94015,-2,2,0.166105,2.50433e-05,1.56826
9.96015,-2,2,0.166111,0.00176887,1.56828
9.98018,-2,2,0.166116,0.00333831,1.56829
10.0001,-2,2,0.16612,0.00499495,1.5683
10.0207,-2,2,0.166124,0.00630282,1.56831
10.0402,-2,2,0.166129,0.00787226,1.56832
10.0601,-2,2,0.166133,0.00961609,1.56833
10.0801,-2,2,0.166138,0.0111855,1.56833
10.1006,-2,2,0.166142,0.0129294,1.56834
10.1202,-2,2,0.166146,0.0144988,1.56834
10.1401,-2,2,0.16615,0.0160682,1.56835
10.1601,-2,2,0.166155,0.0178121,1.56835
10.1802,-2,2,0.166159,0.0194687,1.56836
10.2001,-2,2,0.166164,0.0212125,1.56836
10.2201,-2,2,0.166168,0.022782,1.56836
10.2402,-2,2,0.166171,0.0243514,1.56836
10.2601,-2,2,0.166176,0.0260953,1.56836
10.2801,-2,2,0.16618,0.0277519,1.56837
10.3001,-2,2,0.166184,0.0294957,1.56837
10.3202,-2,2,0.166188,0.0310652,1.56837
10.3401,-2,2,0.166192,0.0326346,1.56837
10.3601,-2,2,0.166196,0.0343784,1.56837
10.3802,-2,2,0.1662,0.0360351,1.56837
10.4002,-2,2,0.166204,0.0376917,1.56837
10.4201,0,0,0.166208,0.0392612,1.56837
10.4402,1,1,0.166214,0.0405437,1.56842
10.4602,1,1,0.166233,0.0413118,1.56882
10.4801,1,1,0.166304,0.0416772,1.56999
10.5003,1,1,0.166443,0.0419015,1.57221
10.5202,1,1,0.1666,0.0420018,1.57474
10.5401,1,1,0.166776,0.0420552,1.57759
10.5601,1,1,0.167014,0.0420904,1.58143
10.5801,1,1,0.167253,0.0421088,1.58529
10.6002,1,1,0.167541,0.0421222,1.58995
10.6201,1,1,0.167787,0.0421305,1.59392
10.6401,1,1,0.168077,0.0421393,1.59862
10.6601,1,1,0.168415,0.0421495,1.60409
10.6801,1,1,0.168749,0.0421606,1.60948
10.7002,1,1,0.169111,0.0421741,1.61535
10.7202,1,1,0.169427,0.0421873,1.62047
10.7401,1,1,0.169768,0.0422033,1.62599
10.7602,1,1,0.170154,0.0422235,1.63225
10.7802,1,1,0.170507,0.042244,1.63797
10.8002,1,1,0.170904,0.0422694,1.64442
10.8201,1,1,0.171265,0.0422948,1.65028
10.8401,1,1,0.17163,0.0423224,1.6562
10.8601,1,1,0.172018,0.0423542,1.6625
10.8802,1,1,0.172387,0.0423867,1.66851
10.9002,1,1,0.1728,0.0424257,1.67523
10.9202,1,1,0.173174,0.0424634,1.6813
10.9401,1,1,0.173528,0.0425011,1.68707
10.9602,1,1,0.173946,0.0425484,1.69388
10.9801,1,1,0.174323,0.0425934,1.70002
11.0001,1,1,0.174742,0.0426464,1.70687
11.0202,1,1,0.17512,0.0426966,1.71305
11.0401,1,1,0.175499,0.0427492,1.71924
11.0601,1,1,0.17592,0.0428106,1.72613
11.0801,1,1,0.1763,0.0428683,1.73235
11.1002,1,1,0.176721,0.0429354,1.73926
11.1202,1,1,0.177101,0.0429983,1.74549
11.1402,1,1,0.17748,0.0430636,1.75172
11.1601,1,1,0.177902,0.043139,1.75865
11.181,1,1,0.178302,0.0432134,1.76525
11.2001,1,1,0.178723,0.0432946,1.77219
11.2201,1,1,0.179101,0.0433702,1.77844
11.2401,1,1,0.179479,0.0434483,1.78469
11.2601,1,1,0.179899,0.0435378,1.79165
11.2802,1,1,0.180298,0.0436255,1.79825
11.3001,1,1,0.180696,0.0437159,1.80486
11.3201,1,1,0.181072,0.043804,1.81112
11.3402,1,1,0.181448,0.0438945,1.81739
11.3602,1,1,0.181866,0.0439978,1.82435
11.3801,1,1,0.182261,0.0440986,1.83096
11.4002,1,1,0.182677,0.0442076,1.83792
11.4201,1,1,0.183051,0.0443082,1.84419
11.4421,1,1,0.183424,0.0444111,1.85046
11.4602,1,1,0.183838,0.0445282,1.85743
11.4802,1,1,0.184148,0.044618,1.86265
11.5001,1,1,0.18456,0.0447401,1.86962
11.5201,1,1,0.184931,0.0448525,1.87589
11.5401,1,1,0.185301,0.0449673,1.88216
11.5601,1,1,0.185711,0.0450975,1.88912
11.5801,1,1,0.186099,0.0452238,1.89574
11.6002,1,1,0.186508,0.0453596,1.90271
11.6202,1,1,0.186874,0.0454842,1.90898
11.6402,1,1,0.18722,0.045604,1.9149
11.6601,1,1,0.187626,0.0457476,1.92187
11.6801,1,1,0.18801,0.0458867,1.92849
11.7001,1,1,0.188414,0.0460357,1.93546
11.7202,1,1,0.188776,0.0461723,1.94173
11.7402,1,1,0.189117,0.0463034,1.94766
11.7601,1,1,0.189518,0.0464602,1.95462
11.7802,1,1,0.189898,0.0466117,1.96124
11.8002,1,1,0.190296,0.046774,1.96821
11.8202,1,1,0.190634,0.046914,1.97414
11.8401,1,1,0.190991,0.0470645,1.98041
11.8601,1,1,0.191387,0.0472344,1.98738
11.8801,1,1,0.191742,0.0473896,1.99365
11.9001,1,1,0.192135,0.0475647,2.00062
11.9201,1,1,0.192487,0.0477245,2.00689
11.9408,1,1,0.192839,0.0478867,2.01316
11.9602,1,1,0.193229,0.0480694,2.02013
11.9801,1,1,0.193598,0.0482454,2.02675
12.0001,1,1,0.193985,0.0484334,2.03372
12.0202,1,1,0.194332,0.0486049,2.03999
12.0402,1,1,0.194678,0.0487786,2.04626
12.0602,1,1,0.195062,0.0489741,2.05323
12.0802,1,1,0.195425,0.0491622,2.05985
12.1005,1,1,0.195786,0.0493528,2.06647
12.1202,1,1,0.196128,0.0495356,2.07275
12.1402,1,1,0.196468,0.0497205,2.07902
12.1602,1,1,0.196826,0.049918,2.08564
12.1801,1,1,0.197183,0.0501179,2.09226
12.2004,1,1,0.197538,0.0503201,2.09888
12.2202,1,1,0.197873,0.0505138,2.10515
12.2401,1,1,0.198208,0.0507096,2.11142
12.2601,1,1,0.198559,0.0509186,2.11805
12.2801,1,1,0.198909,0.0511299,2.12467
12.3001,1,1,0.199276,0.0513549,2.13163
12.3201,1,1,0.19955,0.0515252,2.13686
12.3401,1,1,0.19986,0.05172,2.14279
12.3601,1,1,0.20024,0.0519632,2.1501
12.3801,1,1,0.200583,0.0521856,2.15672
