timestamp,object_x,object_y,error_th,error_x,th_set,x_set,left_vel,right_vel,object_found,robot_x,robot_y,robot_theta
9.72014,0,0,45,45,0,0,0,0,0,0,0,0
9.7402,0,0,45,45,0,0,0,0,0,0,0,0
9.76017,0,0,45,45,0,0,0,0,0,0,0,0
9.78017,0,0,45,45,0,0,0,0,0,0,0,0
9.80012,0,0,45,45,0,0,0,0,0,0,0,0
9.82017,0,0,45,45,0,0,0,0,0,0,0,0
9.84014,0,0,45,45,0,0,0,0,0,0,0,0
9.86014,0,0,45,45,0,0,0,0,0,0,0,0
9.88047,0,0,45,45,0,0,0,0,0,0,0,0
9.90016,0,0,45,45,0,0,0,0,0,0,0,0
9.92014,0,0,45,45,0,0,0,0,0,0,0,0
9.94019,0,0,45,45,0,0,0,0,0,0,0,0
9.96013,0,0,45,45,0,0,0,0,0,0,0,0
9.98013,0,0,45,45,0,0,0,0,0,0,0,0
10.0001,0,0,45,45,0,0,0,0,0,0,0,0
10.0201,0,0,45,45,0,0,0,0,0,0,0,0
10.0402,0,0,45,45,0,0,0,0,0,0,0,0
10.0601,0,0,45,45,0,0,0,0,0,0,0,0
10.0801,0,0,45,45,0,0,0,0,0,0,0,0
10.1001,0,0,45,45,0,0,0,0,0,0,0,0
10.1202,0,0,45,45,0,0,0,0,0,0,0,0
10.1402,0,0,45,45,0,0,0,0,0,0,0,0
10.1601,0,0,45,45,0,0,0,0,0,0,0,0
10.1801,0,0,45,45,0,0,0,0,0,0,0,0
10.2001,0,0,45,45,0,0,0,0,0,0,0,0
10.2202,0,0,45,45,0,0,0,0,0,0,0,0
10.2401,0,0,45,45,0,0,0,0,0,0,0,0
10.2601,0,0,45,45,0,0,0,0,0,0,0,0
10.2801,0,0,45,45,0,0,0,0,0,0,0,0
10.3002,0,0,45,45,0,0,0,0,0,0,0,0
10.3202,0,0,45,45,0,0,0,0,0,0,0,0
10.3401,0,0,45,45,0,0,0,0,0,0,0,0
10.3601,0,0,45,45,0,0,0,0,0,0,0,0
10.3803,0,0,45,45,0,0,0,0,0,0,0,0
10.4002,0,0,45,45,0,0,0,0,0,0,0,0
10.4201,0,0,45,45,0,0,0,0,0,0,0,0
10.4401,0,0,45,45,0,0,0,0,0,0,0,0
10.4601,0,0,45,45,0,0,0,0,0,0,0,0
10.4801,0,0,45,45,0,0,0,0,0,0,0,0
10.5001,0,0,45,45,0,0,0,0,0,0,0,0
10.5201,0,0,45,45,0,0,0,0,0,0,0,0
10.5402,0,0,45,45,0,0,0,0,0,0,0,0
10.5602,0,0,45,45,0,0,0,0,0,0,0,0
10.5801,0,0,45,45,0,0,0,0,0,0,0,0
10.6002,0,0,45,45,0,0,0,0,0,0,0,0
10.6201,0,0,45,45,0,0,0,0,0,0,0,0
10.6401,0,0,45,45,0,0,0,0,0,0,0,0
10.6601,0,0,45,45,0,0,0,0,0,0,0,0
10.6801,0,0,45,45,0,0,0,0,0,0,0,0
10.7001,0,0,45,45,0,0,0,0,0,0,0,0
10.7201,0,0,45,45,0,0,0,0,0,0,0,0
10.7401,0,0,45,45,0,0,0,0,0,0,0,0
10.7601,0,0,45,45,0,0,0,0,0,0,0,0
10.7801,0,0,45,45,0,0,0,0,0,0,0,0
10.8002,0,0,45,45,0,0,0,0,0,0,0,0
10.8201,0,0,45,45,0,0,0,0,0,0,0,0
10.8401,0,0,45,45,0,0,0,0,0,0,0,0
10.8601,0,0,45,45,0,0,0,0,0,0,0,0
10.8801,0,0,45,45,0,0,0,0,0,0,0,0
10.9002,0,0,45,45,0,0,0,0,0,0,0,0
10.9201,0,0,45,45,0,0,0,0,0,0,0,0
10.9401,0,0,45,45,0,0,0,0,0,0,0,0
10.9602,0,0,45,45,0,0,0,0,0,0,0,0
10.9801,0,0,45,45,0,0,0,0,0,0,0,0
11.0001,0,0,45,45,0,0,0,0,0,0,0,0
11.0201,0,0,45,45,0,0,0,0,0,0,0,0
11.0401,0,0,45,45,0,0,0,0,0,0,0,0
11.0601,0,0,45,45,0,0,0,0,0,0,0,0
11.0802,0,0,45,45,0,0,0,0,0,0,0,0
11.1002,0,0,45,45,0,0,0,0,0,0,0,0
11.1201,0,0,45,45,0,0,0,0,0,0,0,0
11.1401,0,0,45,45,0,0,0,0,0,0,0,0
11.1601,0,0,45,45,0,0,0,0,0,0,0,0
11.1801,0,0,45,45,0,0,0,0,0,0,0,0
11.2002,0,0,45,45,0,0,0,0,0,0,0,0
11.2201,0,0,45,45,0,0,0,0,0,0,0,0
11.2402,0,0,45,45,0,0,0,0,0,0,0,0
11.2602,0,0,45,45,0,0,0,0,0,0,0,0
11.2801,0,0,45,45,0,0,0,0,0,0,0,0
11.3002,0,0,45,45,0,0,0,0,0,0,0,0
11.3202,0,0,45,45,0,0,0,0,0,0,0,0
11.3401,0,0,45,45,0,0,0,0,0,0,0,0
11.3601,0,0,45,45,0,0,0,0,0,0,0,0
11.3801,0,0,45,45,0,0,0,0,0,0,0,0
11.4002,0,0,45,45,0,0,0,0,0,0,0,0
11.4202,0,0,45,45,0,0,0,0,0,0,0,0
11.4402,0,0,45,45,0,0,0,0,0,0,0,0
11.4601,0,0,45,45,0,0,0,0,0,0,0,0
11.4801,0,0,45,45,0,0,0,0,0,0,0,0
11.5002,0,0,45,45,0,0,0,0,0,0,0,0
11.5202,0,0,45,45,0,0,0,0,0,0,0,0
11.5401,0,0,45,45,0,0,0,0,0,0,0,0
11.5602,0,0,45,45,0,0,0,0,0,0,0,0
11.5801,0,0,45,45,0,0,0,0,0,0,0,0
11.6002,0,0,45,45,0,0,0,0,0,0,0,0
11.6201,0,0,45,45,0,0,0,0,0,0,0,0
11.6401,0,0,45,45,0,0,0,0,0,0,0,0
11.6601,0,0,45,45,0,0,0,0,0,0,0,0
11.6801,0,0,45,45,0,0,0,0,0,0,0,0
11.7001,0,0,45,45,0,0,0,0,0,0,0,0
11.7201,0,0,45,45,0,0,0,0,0,0,0,0
11.7401,0,0,45,45,0,0,0,0,0,0,0,0
11.7612,0,0,45,45,0,0,0,0,0,0,0,0
11.7801,0,0,45,45,0,0,0,0,0,0,0,0
11.8001,0,0,45,45,0,0,0,0,0,0,0,0
11.8201,0,0,45,45,0,0,0,0,0,0,0,0
11.8402,0,0,45,45,0,0,0,0,0,0,0,0
11.8601,0,0,45,45,0,0,0,0,0,0,0,0
11.8802,0,0,45,45,0,0,0,0,0,0,0,0
11.9002,0,0,45,45,0,0,0,0,0,0,0,0
11.9202,0,0,45,45,0,0,0,0,0,0,0,0
11.9401,0,0,45,45,0,0,0,0,0,0,0,0
11.9601,0,0,45,45,0,0,0,0,0,0,0,0
11.9801,0,0,45,45,0,0,0,0,0,0,0,0
12.0002,0,0,45,45,0,0,0,0,0,0,0,0
12.0202,0,0,45,45,0,0,0,0,0,0,0,0
12.0401,0,0,45,45,0,0,0,0,0,0,0,0
12.0601,0,0,45,45,0,0,0,0,0,0,0,0
12.0802,0,0,45,45,0,0,0,0,0,0,0,0
12.1001,0,0,45,45,0,0,0,0,0,0,0,0
12.1201,0,0,45,45,0,0,0,0,0,0,0,0
12.1401,0,0,45,45,0,0,0,0,0,0,0,0
12.1601,0,0,45,45,0,0,0,0,0,0,0,0
12.1801,0,0,45,45,0,0,0,0,0,0,0,0
12.2001,0,0,45,45,0,0,0,0,0,0,0,0
12.2202,0,0,45,45,0,0,0,0,0,0,0,0
12.2401,0,0,45,45,0,0,0,0,0,0,0,0
12.2601,0,0,45,45,0,0,0,0,0,0,0,0
12.2801,0,0,45,45,0,0,0,0,0,0,0,0
12.3002,0,0,45,45,0,0,0,0,0,0,0,0
12.3201,0,0,45,45,0,0,0,0,0,0,0,0
12.3401,0,0,45,45,0,0,0,0,0,0,0,0
12.3601,0,0,45,45,0,0,0,0,0,0,0,0
12.3801,0,0,45,45,0,0,0,0,0,0,0,0
12.4002,0,0,45,45,0,0,0,0,0,0,0,0
12.4202,0,0,45,45,0,0,0,0,0,0,0,0
12.4403,0,0,45,45,0,0,0,0,0,0,0,0
12.4602,0,0,45,45,0,0,0,0,0,0,0,0
12.4801,0,0,45,45,0,0,0,0,0,0,0,0
12.5001,0,0,45,45,0,0,0,0,0,0,0,0
12.5202,0,0,45,45,0,0,0,0,0,0,0,0
12.5401,0,0,45,45,0,0,0,0,0,0,0,0
12.5601,0,0,45,45,0,0,0,0,0,0,0,0
12.5802,0,0,45,45,0,0,0,0,0,0,0,0
12.6001,0,0,45,45,0,0,0,0,0,0,0,0
12.6202,0,0,45,45,0,0,0,0,0,0,0,0
12.6401,0,0,45,45,0,0,0,0,0,0,0,0
12.6601,0,0,45,45,0,0,0,0,0,0,0,0
12.6802,0,0,45,45,0,0,0,0,0,0,0,0
12.7001,0,0,45,45,0,0,0,0,0,0,0,0
12.7202,0,0,45,45,0,0,0,0,0,0,0,0
12.7401,0,0,45,45,0,0,0,0,0,0,0,0
12.7601,0,0,45,45,0,0,0,0,0,0,0,0
12.7801,0,0,45,45,0,0,0,0,0,0,0,0
12.8001,0,0,45,45,0,0,0,0,0,0,0,0
12.8202,0,0,45,45,0,0,0,0,0,0,0,0
12.8401,0,0,45,45,0,0,0,0,0,0,0,0
12.8601,0,0,45,45,0,0,0,0,0,0,0,0
12.8801,0,0,45,45,0,0,0,0,0,0,0,0
12.9001,0,0,45,45,0,0,0,0,0,0,0,0
12.9201,0,0,45,45,0,0,0,0,0,0,0,0
12.9402,0,0,45,45,0,0,0,0,0,0,0,0
12.9601,0,0,45,45,0,0,0,0,0,0,0,0
12.9801,0,0,45,45,0,0,0,0,0,0,0,0
13.0001,0,0,45,45,0,0,0,0,0,0,0,0
13.0201,0,0,45,45,0,0,0,0,0,0,0,0
13.0401,0,0,45,45,0,0,0,0,0,0,0,0
13.0601,0,0,45,45,0,0,0,0,0,0,0,0
13.0802,0,0,45,45,0,0,0,0,0,0,0,0
13.1001,0,0,45,45,0,0,0,0,0,0,0,0
13.1202,0,0,45,45,0,0,0,0,0,0,0,0
13.1402,0,0,45,45,0,0,0,0,0,0,0,0
13.1601,0,0,45,45,0,0,0,0,0,0,0,0
13.1801,0,0,45,45,0,0,0,0,0,0,0,0
13.2001,0,0,45,45,0,0,0,0,0,0,0,0
13.2202,0,0,45,45,0,0,0,0,0,0,0,0
13.2401,0,0,45,45,0,0,0,0,0,0,0,0
13.2601,0,0,45,45,0,0,0,0,0,0,0,0
13.2801,0,0,45,45,0,0,0,0,0,0,0,0
13.3002,0,0,45,45,0,0,0,0,0,0,0,0
13.3202,0,0,45,45,0,0,0,0,0,0,0,0
13.3401,0,0,45,45,0,0,0,0,0,0,0,0
13.3601,0,0,45,45,0,0,0,0,0,0,0,0
13.3801,0,0,45,45,0,0,0,0,0,0,0,0
13.4001,0,0,45,45,0,0,0,0,0,0,0,0
13.4201,0,0,45,45,0,0,0,0,0,0,0,0
13.4402,0,0,45,45,0,0,0,0,0,0,0,0
13.4602,0,0,45,45,0,0,0,0,0,0,0,0
13.4802,0,0,45,45,0,0,0,0,0,0,0,0
13.5001,0,0,45,45,0,0,0,0,0,0,0,0
13.5202,0,0,45,45,0,0,0,0,0,0,0,0
13.5401,0,0,45,45,0,0,0,0,0,0,0,0
13.5601,0,0,45,45,0,0,0,0,0,0,0,0
13.5801,0,0,45,45,0,0,0,0,0,0,0,0
13.6001,0,0,45,45,0,0,0,0,0,0,0,0
13.6201,0,0,45,45,0,0,0,0,0,0,0,0
13.6402,0,0,45,45,0,0,0,0,0,0,0,0
13.6601,0,0,45,45,0,0,0,0,0,0,0,0
13.6809,0,0,45,45,0,0,0,0,0,0,0,0
13.7002,0,0,45,45,0,0,0,0,0,0,0,0
13.7201,0,0,45,45,0,0,0,0,0,0,0,0
13.7401,0,0,45,45,0,0,0,0,0,0,0,0
13.7601,0,0,45,45,0,0,0,0,0,0,0,0
13.7811,0,0,45,45,0,0,0,0,0,0,0,0
13.8001,0,0,45,45,0,0,0,0,0,0,0,0
13.8201,0,0,45,45,0,0,0,0,0,0,0,0
13.8401,0,0,45,45,0,0,0,0,0,0,0,0
13.8603,0,0,45,45,0,0,0,0,0,0,0,0
13.8801,0,0,45,45,0,0,0,0,0,0,0,0
13.9001,0,0,45,45,0,0,0,0,0,0,0,0
13.9201,0,0,45,45,0,0,0,0,0,0,0,0
13.9402,0,0,45,45,0,0,0,0,0,0,0,0
13.9601,0,0,45,45,0,0,0,0,0,0,0,0
13.9801,0,0,45,45,0,0,0,0,0,0,0,0
14.0001,0,0,45,45,0,0,0,0,0,0,0,0
14.0201,0,0,45,45,0,0,0,0,0,0,0,0
14.0401,0,0,45,45,0,0,0,0,0,0,0,0
14.0601,0,0,45,45,0,0,0,0,0,0,0,0
14.0801,0,0,45,45,0,0,0,0,0,0,0,0
14.1001,0,0,45,45,0,0,0,0,0,0,0,0
14.1201,0,0,45,45,0,0,0,0,0,0,0,0
14.1401,0,0,45,45,0,0,0,0,0,0,0,0
14.1603,0,0,45,45,0,0,0,0,0,0,0,0
14.1801,0,0,45,45,0,0,0,0,0,0,0,0
14.2001,0,0,45,45,0,0,0,0,0,0,0,0
14.2201,0,0,45,45,0,0,0,0,0,0,0,0
14.2402,0,0,45,45,0,0,0,0,0,0,0,0
14.2601,0,0,45,45,0,0,0,0,0,0,0,0
14.2801,0,0,45,45,0,0,0,0,0,0,0,0
14.3002,0,0,45,45,0,0,0,0,0,0,0,0
14.3201,0,0,45,45,0,0,0,0,0,0,0,0
14.3401,0,0,45,45,0,0,0,0,0,0,0,0
14.3601,0,0,45,45,0,0,0,0,0,0,0,0
14.3801,0,0,45,45,0,0,0,0,0,0,0,0
14.4001,0,0,45,45,0,0,0,0,0,0,0,0
14.4201,0,0,45,45,0,0,0,0,0,0,0,0
14.4402,0,0,45,45,0,0,0,0,0,0,0,0
14.4602,0,0,45,45,0,0,0,0,0,0,0,0
14.4801,0,0,45,45,0,0,0,0,0,0,0,0
14.5001,0,0,45,45,0,0,0,0,0,0,0,0
14.5201,0,0,45,45,0,0,0,0,0,0,0,0
14.5402,0,0,45,45,0,0,0,0,0,0,0,0
14.5601,0,0,45,45,0,0,0,0,0,0,0,0
14.5801,0,0,45,45,0,0,0,0,0,0,0,0
14.6002,0,0,45,45,0,0,0,0,0,0,0,0
14.6201,0,0,45,45,0,0,0,0,0,0,0,0
14.6401,0,0,45,45,0,0,0,0,0,0,0,0
14.6601,0,0,45,45,0,0,0,0,0,0,0,0
14.6801,0,0,45,45,0,0,0,0,0,0,0,0
14.7001,0,0,45,45,0,0,0,0,0,0,0,0
14.7201,0,0,45,45,0,0,0,0,0,0,0,0
14.7401,0,0,45,45,0,0,0,0,0,0,0,0
14.7602,0,0,45,45,0,0,0,0,0,0,0,0
14.7801,0,0,45,45,0,0,0,0,0,0,0,0
14.8001,0,0,45,45,0,0,0,0,0,0,0,0
14.8201,0,0,45,45,0,0,0,0,0,0,0,0
14.8401,0,0,45,45,0,0,0,0,0,0,0,0
14.8601,0,0,45,45,0,0,0,0,0,0,0,0
14.8803,0,0,45,45,0,0,0,0,0,0,0,0
14.9001,0,0,45,45,0,0,0,0,0,0,0,0
14.9201,0,0,45,45,0,0,0,0,0,0,0,0
14.9401,0,0,45,45,0,0,0,0,0,0,0,0
14.9601,0,0,45,45,0,0,0,0,0,0,0,0
14.9801,0,0,45,45,0,0,0,0,0,0,0,0
15.0001,0,0,45,45,0,0,0,0,0,0,0,0
15.0201,0,0,45,45,0,0,0,0,0,0,0,0
15.0401,0,0,45,45,0,0,0,0,0,0,0,0
15.0602,0,0,45,45,0,0,0,0,0,0,0,0
15.0801,0,0,45,45,0,0,0,0,0,0,0,0
15.1002,0,0,45,45,0,0,0,0,0,0,0,0
15.1202,0,0,45,45,0,0,0,0,0,0,0,0
15.1401,0,0,45,45,0,0,0,0,0,0,0,0
15.1601,0,0,45,45,0,0,0,0,0,0,0,0
15.1801,0,0,45,45,0,0,0,0,0,0,0,0
15.2001,0,0,45,45,0,0,0,0,0,0,0,0
15.2201,0,0,45,45,0,0,0,0,0,0,0,0
15.2402,0,0,45,45,0,0,0,0,0,0,0,0
15.2601,0,0,45,45,0,0,0,0,0,0,0,0
15.2801,0,0,45,45,0,0,0,0,0,0,0,0
15.3002,0,0,45,45,0,0,0,0,0,0,0,0
15.3201,0,0,45,45,0,0,0,0,0,0,0,0
15.3401,0,0,45,45,0,0,0,0,0,0,0,0
15.3601,51.0645,77.871,-6.06452,-32.871,-0.0026959,-0.0146123,0.0119164,-0.0173082,1,0,0,0
15.3801,56.1111,61.2593,-11.1111,-16.2593,-0.0076343,-0.0218389,0.0142046,-0.0294732,1,0,0,0
15.4001,56.1111,61.2593,-11.1111,-16.2593,-0.012572,-0.0290643,0.0164924,-0.0416363,1,0,0,0
15.4202,56.1111,61.2593,-11.1111,-16.2593,-0.0175182,-0.0363024,0.0187841,-0.0538206,1,0,0,0
15.4401,56.1111,61.2593,-11.1111,-16.2593,-0.0224505,-0.0435199,0.0210694,-0.0659703,1,0,0,0
15.4601,56.1111,61.2593,-11.1111,-16.2593,-0.0273889,-0.0507465,0.0233575,-0.0781354,1,0,0,0
15.4801,56.1111,61.2593,-11.1111,-16.2593,-0.0323249,-0.0579694,0.0256445,-0.0902943,1,0,0,0
15.5001,56.1111,61.2593,-11.1111,-16.2593,-0.0372653,-0.0651989,0.0279336,-0.102464,1,0,0,0
15.5201,54.75,48.1944,-9.75,-3.19444,-0.0415975,-0.0666183,0.0250208,-0.108216,1,0,0,0
15.5401,54.75,48.1944,-9.75,-3.19444,-0.0459312,-0.0680382,0.0221069,-0.113969,1,0,0,0
15.5601,54.75,48.1944,-9.75,-3.19444,-0.050265,-0.0694581,0.019193,-0.119723,1,0,0,0
15.5802,49.6964,47.6786,-4.69643,-2.67857,-0.0523555,-0.0706503,0.0182948,-0.123006,1,0,0,0
15.6001,49.6964,47.6786,-4.69643,-2.67857,-0.0544389,-0.0718386,0.0173997,-0.126277,1,0,0,0
15.6201,49.6964,47.6786,-4.69643,-2.67857,-0.0565257,-0.0730288,0.0165031,-0.129554,1,0,0,0
15.6401,49.6964,47.6786,-4.69643,-2.67857,-0.0586142,-0.0742199,0.0156057,-0.132834,1,0,0,0
15.6601,49.6964,47.6786,-4.69643,-2.67857,-0.0607011,-0.0754102,0.0147091,-0.136111,1,0,0,0
15.6814,57.2321,47.0179,-12.2321,-2.01786,-0.0661381,-0.0763071,0.010169,-0.142445,1,0,0,0
15.7001,57.2321,47.0179,-12.2321,-2.01786,-0.0715743,-0.0772039,0.0056296,-0.148778,1,0,0,0
15.7202,57.2321,47.0179,-12.2321,-2.01786,-0.0770145,-0.0781013,0.0010868,-0.155116,1,0,0,0
15.7403,57.2321,47.0179,-12.2321,-2.01786,-0.0824809,-0.079003,-0.00347782,-0.161484,1,0,0,0
15.7601,57.0857,54,-12.0857,-9,-0.0878182,-0.0829777,-0.00484054,-0.170796,1,0,0,0
15.7804,57.0857,54,-12.0857,-9,-0.0932489,-0.0870218,-0.0062271,-0.180271,1,0,0,0
15.8002,57.0857,54,-12.0857,-9,-0.0985639,-0.0909798,-0.00758413,-0.189544,1,0,0,0
15.8201,53.8462,34.3538,-8.84615,10.6462,-0.102496,-0.0862475,-0.0162486,-0.188744,1,0,0,0
15.8402,53.8462,34.3538,-8.84615,10.6462,-0.106448,-0.0814916,-0.0249564,-0.18794,1,0,0,0
15.8602,53.8462,34.3538,-8.84615,10.6462,-0.110362,-0.0767809,-0.0335813,-0.187143,1,0,0,0
15.8811,56.1594,41.3188,-11.1594,3.68116,-0.115546,-0.075071,-0.0404745,-0.190617,1,0,0,0
15.9001,56.1594,41.3188,-11.1594,3.68116,-0.120277,-0.0735104,-0.0467661,-0.193787,1,0,0,0
15.9205,58.7903,36.7258,-13.7903,8.27419,-0.126406,-0.0698324,-0.056574,-0.196239,1,0,0,0
15.9401,58.7903,36.7258,-13.7903,8.27419,-0.132531,-0.0661577,-0.0663734,-0.198689,1,0,0,0
15.9601,58.7903,36.7258,-13.7903,8.27419,-0.138666,-0.0624766,-0.0761897,-0.201143,1,0,0,0
15.9801,54.1304,40.5507,-9.13043,4.44928,-0.142722,-0.0605003,-0.0822217,-0.203222,1,0,0,0
16.0001,54.1304,40.5507,-9.13043,4.44928,-0.14678,-0.0585228,-0.0882572,-0.205303,1,0,0,0
16.0202,54.1304,40.5507,-9.13043,4.44928,-0.150846,-0.0565413,-0.0943049,-0.207387,1,0,0,0
16.0402,54.1304,40.5507,-9.13043,4.44928,-0.154902,-0.0545648,-0.100337,-0.209467,1,0,0,0
16.0601,54.1304,40.5507,-9.13043,4.44928,-0.158955,-0.0525899,-0.106365,-0.211545,1,0,0,0
16.0801,54.1304,40.5507,-9.13043,4.44928,-0.163013,-0.0506126,-0.1124,-0.213625,1,0,0,0
16.1001,54.1304,40.5507,-9.13043,4.44928,-0.167074,-0.0486336,-0.11844,-0.215707,1,0,0,0
16.1201,52.4684,41.1392,-7.46835,3.86076,-0.170391,-0.046919,-0.123472,-0.217309,1,0,0,0
16.1401,52.4684,41.1392,-7.46835,3.86076,-0.17371,-0.045203,-0.128507,-0.218913,1,0,0,0
16.1602,52.4684,41.1392,-7.46835,3.86076,-0.177033,-0.043485,-0.133548,-0.220518,1,0,0,0
16.1811,59.0429,41.5714,-14.0429,3.42857,-0.183265,-0.0419636,-0.141301,-0.225228,1,0,0,0
16.2001,59.0429,41.5714,-14.0429,3.42857,-0.189506,-0.0404397,-0.149067,-0.229946,1,0,0,0
16.2202,59.7937,43.4127,-14.7937,1.5873,-0.196097,-0.0397326,-0.156364,-0.235829,1,0,0,0
16.2401,59.7937,43.4127,-14.7937,1.5873,-0.202655,-0.0390289,-0.163626,-0.241683,1,0,0,0
16.2601,59.7937,43.4127,-14.7937,1.5873,-0.209232,-0.0383232,-0.170908,-0.247555,1,0,0,0
16.2801,60.3621,39.9655,-15.3621,5.03448,-0.216058,-0.036086,-0.179972,-0.252144,1,0,0,0
16.3002,60.3621,39.9655,-15.3621,5.03448,-0.2229,-0.0338437,-0.189057,-0.256744,1,0,0,0
16.3202,60.3621,39.9655,-15.3621,5.03448,-0.229732,-0.0316048,-0.198127,-0.261337,1,0,0,0
16.3402,60.3621,39.9655,-15.3621,5.03448,-0.236547,-0.0293714,-0.207176,-0.265918,1,0,0,0
16.3602,63.25,40.05,-18.25,4.95,-0.244657,-0.0271717,-0.217485,-0.271829,1,0,0,0
16.3801,63.25,40.05,-18.25,4.95,-0.252764,-0.0249729,-0.227791,-0.277737,1,0,0,0
16.4001,63.25,40.05,-18.25,4.95,-0.260871,-0.0227739,-0.238097,-0.283645,1,0,0,0
16.4202,62.0541,40.1081,-17.0541,4.89189,-0.268466,-0.0205953,-0.247871,-0.289061,1,0,0,0
16.4401,62.0541,40.1081,-17.0541,4.89189,-0.276034,-0.0184246,-0.257609,-0.294458,1,-2.45349e-08,2.16937e-09,-5.99005e-08
16.4601,62.0541,40.1081,-17.0541,4.89189,-0.283612,-0.0162509,-0.267361,-0.299862,1,-6.48864e-07,7.02923e-08,-1.65974e-06
16.4801,61.2083,38.75,-16.2083,6.25,-0.290814,-0.0134738,-0.27734,-0.304287,1,-2.59045e-06,3.88787e-07,-7.36346e-06
16.5002,61.2083,38.75,-16.2083,6.25,-0.298043,-0.0106859,-0.287357,-0.308729,1,-6.80725e-06,1.22802e-06,-2.13973e-05
16.5201,61.2083,38.75,-16.2083,6.25,-0.305221,-0.00791815,-0.297303,-0.313139,1,-1.21433e-05,2.43641e-06,-4.12139e-05
16.5401,61.2083,38.75,-16.2083,6.25,-0.312432,-0.00513771,-0.307294,-0.317569,1,-1.93878e-05,4.49124e-06,-7.55299e-05
16.5601,61.3784,41.7703,-16.3784,3.22973,-0.319706,-0.0037033,-0.316002,-0.323409,1,-2.66835e-05,7.95072e-06,-0.000132903
16.5802,59.8667,42.1467,-14.8667,2.85333,-0.326327,-0.00243259,-0.323894,-0.328759,1,-3.24356e-05,1.29026e-05,-0.000214127
16.6002,59.8667,42.1467,-14.8667,2.85333,-0.332936,-0.00116398,-0.331772,-0.3341,1,-3.71572e-05,2.0241e-05,-0.000333829
16.6201,59.8667,42.1467,-14.8667,2.85333,-0.339529,0.000101403,-0.339631,-0.339428,1,-4.02613e-05,2.89371e-05,-0.000475229
16.6402,59.8667,42.1467,-14.8667,2.85333,-0.346156,0.00137317,-0.347529,-0.344782,1,-4.23309e-05,4.04846e-05,-0.000662891
16.6601,59.8667,42.1467,-14.8667,2.85333,-0.352743,0.00263756,-0.355381,-0.350106,1,-4.31701e-05,5.54935e-05,-0.000906463
16.6802,59.8667,42.1467,-14.8667,2.85333,-0.359363,0.00390811,-0.363272,-0.355455,1,-4.27222e-05,7.26086e-05,-0.001184
16.7001,59.8667,42.1467,-14.8667,2.85333,-0.365957,0.00517362,-0.371131,-0.360783,1,-4.0934e-05,9.37738e-05,-0.00152719
16.7201,59.9672,38.2623,-14.9672,6.7377,-0.37261,0.00816838,-0.380778,-0.364441,1,-3.81826e-05,0.000115687,-0.00188238
16.7401,59.9672,38.2623,-14.9672,6.7377,-0.379263,0.0111637,-0.390427,-0.3681,1,-3.40425e-05,0.00014041,-0.00228328
16.7604,59.9672,38.2623,-14.9672,6.7377,-0.385996,0.0141945,-0.400191,-0.371802,1,-2.70865e-05,0.000171316,-0.00278438
16.7801,62.6604,43.283,-17.6604,1.71698,-0.393749,0.0149483,-0.408697,-0.378801,1,-1.84425e-05,0.000202282,-0.00328643
16.8001,62.6604,43.283,-17.6604,1.71698,-0.401594,0.015711,-0.417305,-0.385883,1,-6.3684e-06,0.000240291,-0.00390311
16.8202,62.6604,43.283,-17.6604,1.71698,-0.409451,0.0164748,-0.425926,-0.392976,1,5.31348e-06,0.0002757,-0.00447762
16.8401,62.6604,43.283,-17.6604,1.71698,-0.417297,0.0172376,-0.434535,-0.400059,1,1.87908e-05,0.000316432,-0.00513882
16.8601,63.1833,41.5333,-18.1833,3.46667,-0.425379,0.0187785,-0.444157,-0.4066,1,3.48978e-05,0.000365776,-0.00593972
16.8801,63.1833,41.5333,-18.1833,3.46667,-0.433459,0.0203189,-0.453778,-0.41314,1,5.12991e-05,0.000416711,-0.00676642
16.9001,63.1833,41.5333,-18.1833,3.46667,-0.441541,0.0218597,-0.4634,-0.419681,1,6.9968e-05,0.000474675,-0.00770752
16.9201,64.5323,39.6774,-19.5323,5.32258,-0.450221,0.0242251,-0.474446,-0.425996,1,8.80988e-05,0.000530714,-0.00861755
16.9402,64.5323,39.6774,-19.5323,5.32258,-0.458941,0.0266013,-0.485542,-0.432339,1,0.000107721,0.000590495,-0.0095889
16.9605,64.5323,39.6774,-19.5323,5.32258,-0.46772,0.0289938,-0.496714,-0.438727,1,0.000130435,0.000657802,-0.010683
16.9802,64.5323,39.6774,-19.5323,5.32258,-0.476276,0.0313252,-0.507601,-0.444951,1,0.000155341,0.000729506,-0.0118488
17.0002,64.5323,39.6774,-19.5323,5.32258,-0.484972,0.0336947,-0.518666,-0.451277,1,0.000182595,0.000805674,-0.0130879
17.0201,64.2174,38.7826,-19.2174,6.21739,-0.493488,0.03645,-0.529938,-0.457038,1,0.00021063,0.00088202,-0.0143306
17.0402,64.2174,38.7826,-19.2174,6.21739,-0.50205,0.0392202,-0.54127,-0.46283,1,0.000240956,0.000962492,-0.0156412
17.0602,64.2174,38.7826,-19.2174,6.21739,-0.510608,0.0419888,-0.552596,-0.468619,1,0.000277561,0.00105681,-0.0171783
17.0801,63.3387,36.7742,-18.3387,8.22581,-0.518718,0.0456267,-0.564345,-0.473091,1,0.000315197,0.0011512,-0.0187174
17.1003,63.3387,36.7742,-18.3387,8.22581,-0.526945,0.0493168,-0.576262,-0.477628,1,0.000358059,0.00125556,-0.0204208
